Source,Target
74844008,473067456
74844008,1490616498506932228
74844008,18197477
1106168863,347859545
1106168863,310513019
1106168863,296752929
1106168863,992715409
1106168863,272073079
1106168863,1053339745
1106168863,749563579104395264
1106168863,188669876
2764998778,1268665619643281408
486072524,1230425946534170624
486072524,5695462
486072524,1342262298
486072524,3143096086
486072524,6446432
486072524,62963
486072524,135464815
1345038844127834112,1167123710903562240
1345038844127834112,296701451
1345038844127834112,860091357100216320
1345038844127834112,62963
1345038844127834112,1371661483
1345038844127834112,784407772393865217
1345038844127834112,102027912
1345038844127834112,271870111
1345038844127834112,3952123887
1345038844127834112,1099963638041976832
1345038844127834112,188669876
1435246460304564228,296752929
3374117123,296752929
3374117123,1268665619643281408
820266644,1230425946534170624
820266644,144804999
820266644,730265779
2631365093,293963889
2631365093,1013731572007260162
140566839,3143096086
140566839,2827155814
140566839,14413201
140566839,312914921
140566839,953555663682228224
140566839,227635372
140566839,250582141
140566839,84070887
140566839,1413886358
140566839,17595403
140566839,862771220
140566839,804206450
140566839,3086474291
140566839,188669876
140566839,8087392
140566839,583780293
140566839,488797368
140566839,78841292
140566839,988582586
140566839,122056967
140566839,510071832
140566839,860073337900421120
140566839,151214860
140566839,1016996015784775682
140566839,190189928
140566839,151806745
140566839,2843621296
140566839,3298970027
140566839,124252136
140566839,330000429
140566839,14857238
140566839,337715207
140566839,120033640
140566839,4440011897
140566839,783365013297852416
140566839,190787495
140566839,246795139
140566839,3825053357
140566839,580145244
140566839,62963
140566839,944287646
140566839,1232949311702519809
140566839,885148590309552128
140566839,313139818
140566839,856447539066933248
140566839,291827097
140566839,2354591678
140566839,2912279032
140566839,1013731572007260162
140566839,225919286
140566839,455863154
140566839,227630008
140566839,43516704
140566839,266508103
140566839,2325359208
140566839,783584842277609472
140566839,2382124921
140566839,4106747477
140566839,870511172
140566839,2857319315
140566839,4885691
140566839,190259545
140566839,144804999
140566839,22669691
140566839,2796046803
140566839,18718444
140566839,4734351328
140566839,143871299
140566839,890224473399578624
140566839,834966943
140566839,831876370598854657
140566839,2528079138
140566839,113021258
140566839,296752929
140566839,2989333690
140566839,1427460212
140566839,49258635
140566839,145990349
140566839,12676102
140566839,90661080
140566839,3682802482
140566839,33173981
140566839,826361746617200672
140566839,1966455439
140566839,207641816
140566839,1522901911
140566839,15658321
140566839,18197477
28288366,246795139
28288366,206828183
28288366,1167123710903562240
28288366,390092212
28288366,5695462
28288366,144804999
28288366,221362331
28288366,6446432
28288366,293399583
28288366,122056967
28288366,824920051
28288366,191379610
28288366,13015762
28288366,21423410
28288366,14077099
94186974,223843547
94186974,288680850
94186974,14857238
2303164818,1099963638041976832
2303164818,719312424
1238812293045063680,222800006
1238812293045063680,527633518
1238812293045063680,304915291
1238812293045063680,40494849
1238812293045063680,1099963638041976832
1238812293045063680,188669876
1415996204564066308,783234257816805376
1415996204564066308,1099963638041976832
1415996204564066308,1371661483
1415996204564066308,1931306948
1346962628036317185,479789280
1346962628036317185,1183374272343019522
1346962628036317185,1242512556499046402
1346962628036317185,1550627180
1346962628036317185,3078289032
1346962628036317185,296752929
1346962628036317185,144804999
1346962628036317185,4293842962
1346962628036317185,2980171727
1346962628036317185,1233703804811567104
1346962628036317185,3429751360
1346962628036317185,970317365752811521
1346962628036317185,4885956244
1346962628036317185,580145244
1346962628036317185,723255728618786817
2453254763,246795139
2453254763,2600861787
2453254763,4293842962
1126437062,246795139
1126437062,3084599002
1126437062,225919286
1126437062,296752929
1126437062,784407772393865217
1126437062,62963
1126437062,188669876
4908833321,3695827035
4908833321,1230425946534170624
4908833321,144804999
4908833321,835895680828866561
1418153141439279106,3151634639
1418153141439279106,225919286
1418153141439279106,3989743882
1418153141439279106,1560101954
1418153141439279106,1481902092
1418153141439279106,963661153720299521
1418153141439279106,240836165
1418153141439279106,102930571
1418153141439279106,3143096086
1418153141439279106,2325359208
1418153141439279106,783365013297852416
1418153141439279106,1283544921660690433
1418153141439279106,2528079138
1418153141439279106,4440011897
1418153141439279106,725445697382809600
1418153141439279106,2182034635
1418153141439279106,189146164
1418153141439279106,828863719434235904
1418153141439279106,3952123887
1418153141439279106,251149713
1418153141439279106,824380117304668162
1418153141439279106,2382124921
1418153141439279106,293963889
1418153141439279106,3003134284
1418153141439279106,776800614407962625
1418153141439279106,198921283
1418153141439279106,2507509200
1418153141439279106,226338897
1418153141439279106,296752929
1418153141439279106,2989333690
1418153141439279106,1240591329052299266
1418153141439279106,835895680828866561
1418153141439279106,2857319315
1418153141439279106,3825053357
1418153141439279106,3086474291
1418153141439279106,188669876
1418153141439279106,8087392
1418153141439279106,930906676521250816
1418153141439279106,1232949311702519809
1418153141439279106,798423207736967168
1418153141439279106,3052960894
1418153141439279106,998831507778220032
1418153141439279106,864160402258747392
1418153141439279106,317892907
1418153141439279106,3017664915
1418153141439279106,313139818
1418153141439279106,3682802482
1418153141439279106,144804999
1418153141439279106,303888496
1418153141439279106,1064155194
1418153141439279106,478510248
1418153141439279106,709347642279661569
1418153141439279106,949476402
1418153141439279106,988582586
1418153141439279106,725214703081934849
1418153141439279106,856447539066933248
1418153141439279106,1966455439
1418153141439279106,291827097
1418153141439279106,510071832
1418153141439279106,487429091
1418153141439279106,2354591678
1418153141439279106,1333783698257416192
1418153141439279106,1205001530
1418153141439279106,925328389283766272
1418153141439279106,986187455912136704
1418153141439279106,151806745
1418153141439279106,2843621296
1418153141439279106,3298970027
1418153141439279106,380827125
1418153141439279106,15658321
1418153141439279106,3065983912
1418153141439279106,2204697338
1418153141439279106,1013731572007260162
1418153141439279106,330000429
284039028,275210909
284039028,144804999
284039028,2507509200
637055105,1167123710903562240
637055105,1230425946534170624
637055105,934365701888008193
637055105,323146412
637055105,296752929
637055105,144804999
637055105,930364182771503104
637055105,1205001530
637055105,791217034357051392
637055105,3695827035
637055105,1006493956325216256
637055105,2843621296
637055105,1371661483
637055105,271870111
637055105,1092853065659621376
637055105,122056967
637055105,191379610
637055105,188669876
1237414393601757184,2148969043
1237414393601757184,296752929
1237414393601757184,968205060
1237414393601757184,144804999
1204114145215492097,144804999
1433727485703827465,144804999
1433727485703827465,189146164
1370788420658851841,188669876
1370788420658851841,934365701888008193
1370788420658851841,1560101954
1370788420658851841,151214860
1370788420658851841,1006493956325216256
1370788420658851841,215696372
1370788420658851841,1371661483
1370788420658851841,1966455439
1370788420658851841,737580033703694336
946510460471402496,296752929
2482630797,144804999
783356776037097474,742475493178478593
783356776037097474,144804999
1018509850727342081,725214703081934849
1018509850727342081,2204697338
1018509850727342081,144804999
1433284672746819584,1167123710903562240
1433284672746819584,191379610
1216686419823022080,978920767931977728
114522179,3682802482
114522179,144804999
263155635,48363966
263155635,62963
263155635,5695462
263155635,70210748
1169695387483070466,1268665619643281408
1169695387483070466,1242512556499046402
1152397260,145990349
1152397260,3065983912
1152397260,33173981
1391457809879941121,198921283
1391457809879941121,144804999
1391457809879941121,2325359208
1391457809879941121,2204697338
1391457809879941121,3086474291
1391457809879941121,725214703081934849
1391457809879941121,291827097
2230614286,293963889
2230614286,725214703081934849
2230614286,296752929
2230614286,1342262298
937969908306063360,540739844
937969908306063360,794593414763450368
937969908306063360,976100135762563073
937969908306063360,3017664915
937969908306063360,3080209305
937969908306063360,783234257816805376
937969908306063360,107696329
937969908306063360,2742299641
937969908306063360,783584842277609472
978920767931977728,1216686419823022080
978920767931977728,3017664915
978920767931977728,1268665619643281408
978920767931977728,144804999
978920767931977728,702141238661791744
1107579679219875840,1289442985
1107579679219875840,953555663682228224
1107579679219875840,4106747477
1107579679219875840,296752929
1107579679219875840,144804999
1107579679219875840,3682802482
1107579679219875840,151806745
1107579679219875840,40494849
1107579679219875840,271870111
1107579679219875840,228283189
1107579679219875840,122056967
1107579679219875840,5695462
1107579679219875840,188669876
1420440327161360386,714460680
1420440327161360386,1395155551
1420440327161360386,225919286
1420440327161360386,731615538619764736
1420440327161360386,1167123710903562240
1420440327161360386,249190935
1420440327161360386,635395938
1420440327161360386,246795139
1420440327161360386,810207985536565248
1420440327161360386,296752929
1420440327161360386,3388665549
1420440327161360386,1218483490695655434
1420440327161360386,1362021828072534016
1420440327161360386,1023868982879834113
1420440327161360386,5695462
1420440327161360386,3086474291
1420440327161360386,62963
1420440327161360386,188669876
1420440327161360386,2541891186
1420440327161360386,2361339019
1420440327161360386,1230143293234778112
1420440327161360386,144804999
1420440327161360386,4293842962
1420440327161360386,706254448570540032
1420440327161360386,2596406054
1420440327161360386,753941427290312704
1420440327161360386,46247496
1420440327161360386,1446625734521462787
1420440327161360386,2758666420
1420440327161360386,3236693589
15253913,794593414763450368
15253913,296701451
15253913,107696329
15253913,783584842277609472
15253913,1092853065659621376
15253913,1099963638041976832
15253913,182307309
15253913,860091357100216320
15253913,218790418
15253913,784407772393865217
15253913,40494849
15253913,188669876
